tick,child_lineage,parent_lineage,generation,expr_hash,birth_kind
5,1133,371,1,778c93a8b040cf3f,reproduction
5,1134,,0,36ed328d5e60dca0,novel
5,1135,,0,6c4c3f85b7d69aac,novel
5,1136,,0,9b829798f7e0d498,novel
5,1137,,0,da929c66eb3e88c1,novel
5,1138,,0,54353527647a4c9a,novel
5,1139,,0,778c93a8b040cf3f,novel
5,1140,,0,b451c9c94ae55e0d,novel
5,1141,997,3,9402fad36f460437,reproduction
5,1142,,0,0a481eb844d7ae83,novel
5,1143,,0,778c93a8b040cf3f,novel
5,1144,,0,1cd3bca75ae350d4,novel
5,1145,,0,67615db46d155d1e,novel
5,1146,,0,778c93a8b040cf3f,novel
5,1147,,0,da929c66eb3e88c1,novel
5,1148,848,2,82b3dcb707aae47f,reproduction
6,1149,396,2,778c93a8b040cf3f,reproduction
6,1150,,0,778c93a8b040cf3f,novel
6,1151,,0,4d3be084d3467d01,novel
6,1152,,0,8df75eeb7a8968e4,novel
6,1153,,0,a187fbf9b4cb7240,novel
6,1154,888,2,0baf6491aecde08e,reproduction
6,1155,,0,82b3dcb707aae47f,novel
6,1156,,0,82b3dcb707aae47f,novel
6,1157,,0,da929c66eb3e88c1,novel
6,1158,1062,1,778c93a8b040cf3f,reproduction
6,1159,,0,12c898f869504972,novel
6,1160,,0,c951ba3f6089dd1f,novel
6,1161,997,3,5fa225eb092921c3,reproduction
6,1162,,0,e2c1e0aed6e2951a,novel
6,1163,,0,40c0c668478ecf90,novel
6,1164,,0,759aadd064c0ec78,novel
6,1165,,0,bea60f2bc7ac02af,novel
6,1166,,0,ca0ff19fcf80021c,novel
6,1167,,0,f49f4a4d2a722ef7,novel
6,1168,,0,4d3be084d3467d01,novel
6,1169,,0,4d3be084d3467d01,novel
6,1170,,0,168066f5c7b0852a,novel
6,1171,,0,ddfd32a5c557947e,novel
6,1172,,0,760618121fdcb8fa,novel
6,1173,1108,1,778c93a8b040cf3f,reproduction
6,1174,54,1,778c93a8b040cf3f,reproduction
6,1175,1126,1,778c93a8b040cf3f,reproduction
6,1176,,0,82b3dcb707aae47f,novel
6,1177,,0,778c93a8b040cf3f,novel
6,1178,,0,f5b89cd326954220,novel
